pl_NZ_CP024286.1	IncFII(pSE11)_1_pSE11_AP009242	95.08	264	0	38831	39091	1	264	3e-115	412
pl_NZ_CP024286.1	IncFII(pCoo)_1_pCoo_CR942285	95.04	262	0	38831	39091	1	262	1e-114	411
pl_NZ_CP024287.1	IncFIC(FII)_1__AP001918	96.28	269	0	37890	38158	268	1	1e-123	440
pl_NZ_CP024287.1	IncFII_1__AY458016	96.56	262	0	37897	38158	261	1	2e-121	433
pl_NZ_CP024244.1	IncFIB(AP001918)_1__AP001918	98.53	682	0	97886	98567	682	1	0.0	1205
pl_NZ_CP024244.1	IncFII(pCoo)_1_pCoo_CR942285	99.62	262	0	66542	66803	262	1	4e-135	479
pl_NZ_CP024246.1	IncI1_1_Alpha_AP005147	100.00	30	0	3128	3157	11	40	2e-08	56.5
pl_NZ_CP024248.1	IncFIB(AP001918)_1__AP001918	96.92	682	0	94243	94924	682	1	0.0	1144
pl_NZ_CP024248.1	IncFII_1__AY458016	95.80	262	0	2957	3218	1	261	6e-118	422
pl_NZ_CP024274.1	IncFIB(AP001918)_1__AP001918	96.92	682	0	71838	72519	1	682	0.0	1144
pl_NZ_CP024274.1	IncFII_1__AY458016	95.80	262	0	26472	26733	261	1	6e-118	422
pl_NZ_CP024277.1	IncFII(pCoo)_1_pCoo_CR942285	95.06	263	0	5000	5259	1	262	9e-115	411
pl_NZ_CP024277.1	IncFII_1__AY458016	95.04	262	0	5000	5259	1	261	3e-114	409
pl_NZ_CP024192.1	IncA/C2_1__JN157804	100.00	417	0	45	461	1	417	0.0	771
pl_NZ_CP024193.1	IncFIB(K)_1_Kpn3_JN233704	100.00	560	0	300	859	560	1	0.0	1035
pl_NZ_CP024193.1	IncFII(K)_1__CP000648	100.00	148	0	78747	78894	148	1	2e-73	274
pl_NZ_CP024194.1	IncFIA(HI1)_1_HI1_AF250878	98.45	387	0	72765	73151	388	2	0.0	682
pl_NZ_CP024194.1	IncR_1__DQ449578	100.00	251	0	76503	76753	1	251	6e-131	464
pl_NZ_CP024483.1	IncFIB(K)_1_Kpn3_JN233704	98.93	560	0	300	859	560	1	0.0	1002
pl_NZ_CP024483.1	IncFII(K)_1__CP000648	95.95	148	0	180421	180568	148	1	3e-63	241
pl_NZ_CP024484.1	IncFII_1_pKP91_CP000966	100.00	43	0	71058	71100	188	230	2e-15	80.5
pl_NZ_CP024488.1	Col(MGD2)_1__NC_003789	100.00	103	4	514	616	1	103	4e-50	191
pl_NZ_CP024564.1	IncA/C2_1__JN157804	100.00	417	0	45	461	1	417	0.0	771
pl_NZ_CP024565.1	IncFIB(K)_1_Kpn3_JN233704	100.00	560	0	300	859	560	1	0.0	1035
pl_NZ_CP024565.1	IncFII(K)_1__CP000648	100.00	148	0	78747	78894	148	1	2e-73	274
pl_NZ_CP024566.1	IncFIA(HI1)_1_HI1_AF250878	98.45	387	0	72765	73151	388	2	0.0	682
pl_NZ_CP024566.1	IncR_1__DQ449578	100.00	251	0	76503	76753	1	251	6e-131	464
pl_NZ_CP024543.1	IncFII_1_pKP91_CP000966	100.00	230	0	110141	110370	1	230	4e-119	425
pl_NZ_CP024544.1	IncFII(Yp)_1_Yersenia_CP000670	95.48	221	0	71368	71587	1	221	4e-97	351
pl_NZ_CP024571.1	IncA/C2_1__JN157804	100.00	417	0	45	461	1	417	0.0	771
pl_NZ_CP024572.1	IncFIB(K)_1_Kpn3_JN233704	100.00	560	0	300	859	560	1	0.0	1035
pl_NZ_CP024572.1	IncFII(K)_1__CP000648	100.00	148	0	78747	78894	148	1	2e-73	274
pl_NZ_CP024573.1	IncFIA(HI1)_1_HI1_AF250878	98.45	387	0	73593	73979	388	2	0.0	682
pl_NZ_CP024573.1	IncR_1__DQ449578	100.00	251	0	77331	77581	1	251	6e-131	464
pl_NZ_CP024507.1	IncFIB(Mar)_1_pNDM-Mar_JN420336	100.00	439	0	208	646	439	1	0.0	811
pl_NZ_CP024508.1	IncFIB(K)_1_Kpn3_JN233704	98.93	560	0	300	859	560	1	0.0	1002
pl_NZ_CP024508.1	IncFII(K)_1__CP000648	95.27	148	0	165151	165298	148	1	1e-61	235
pl_NZ_CP024510.1	IncFII(K)_1__CP000648	95.27	148	0	97643	97790	1	148	6e-62	235
pl_NZ_CP024550.1	IncA/C2_1__JN157804	100.00	417	0	45	461	1	417	0.0	771
pl_NZ_CP024551.1	IncFIB(K)_1_Kpn3_JN233704	100.00	560	0	300	859	560	1	0.0	1035
pl_NZ_CP024551.1	IncFII(K)_1__CP000648	100.00	148	0	78747	78894	148	1	2e-73	274
pl_NZ_CP024552.1	IncFIA(HI1)_1_HI1_AF250878	98.45	387	0	72765	73151	388	2	0.0	682
pl_NZ_CP024552.1	IncR_1__DQ449578	100.00	251	0	76503	76753	1	251	6e-131	464
pl_NZ_CP024500.1	IncFIB(K)_1_Kpn3_JN233704	98.93	560	0	300	859	560	1	0.0	1002
pl_NZ_CP024500.1	IncFII(K)_1__CP000648	95.95	148	0	180418	180565	148	1	3e-63	241
pl_NZ_CP024501.1	IncFIB(Mar)_1_pNDM-Mar_JN420336	95.44	439	0	208	646	439	1	0.0	701
pl_NZ_CP024497.1	IncFIB(Mar)_1_pNDM-Mar_JN420336	95.44	439	0	208	646	439	1	0.0	701
pl_NZ_CP024522.1	IncA/C2_1__JN157804	100.00	417	0	45	461	1	417	0.0	771
pl_NZ_CP024523.1	IncFIB(K)_1_Kpn3_JN233704	100.00	560	0	300	859	560	1	0.0	1035
pl_NZ_CP024523.1	IncFII(K)_1__CP000648	100.00	148	0	78747	78894	148	1	2e-73	274
pl_NZ_CP024524.1	IncFIA(HI1)_1_HI1_AF250878	98.45	387	0	72765	73151	388	2	0.0	682
pl_NZ_CP024524.1	IncR_1__DQ449578	100.00	251	0	76503	76753	1	251	6e-131	464
pl_NZ_CP024490.1	IncFII_1_pKP91_CP000966	100.00	43	0	71058	71100	188	230	2e-15	80.5
pl_NZ_CP024495.1	Col(MGD2)_1__NC_003789	100.00	103	4	514	616	1	103	4e-50	191
pl_NZ_CP024529.1	IncA/C2_1__JN157804	100.00	417	0	45	461	1	417	0.0	771
pl_NZ_CP024530.1	IncFIB(K)_1_Kpn3_JN233704	100.00	560	0	300	859	560	1	0.0	1035
pl_NZ_CP024530.1	IncFII(K)_1__CP000648	100.00	148	0	78747	78894	148	1	2e-73	274
pl_NZ_CP024531.1	IncFIA(HI1)_1_HI1_AF250878	98.45	387	0	72765	73151	388	2	0.0	682
pl_NZ_CP024531.1	IncR_1__DQ449578	100.00	251	0	76503	76753	1	251	6e-131	464
pl_NZ_CP024536.1	IncA/C2_1__JN157804	100.00	417	0	45	461	1	417	0.0	771
pl_NZ_CP024537.1	IncFIB(K)_1_Kpn3_JN233704	100.00	560	0	300	859	560	1	0.0	1035
pl_NZ_CP024537.1	IncFII(K)_1__CP000648	100.00	148	0	78747	78894	148	1	2e-73	274
pl_NZ_CP024538.1	IncFIA(HI1)_1_HI1_AF250878	98.45	387	0	72765	73151	388	2	0.0	682
pl_NZ_CP024538.1	IncR_1__DQ449578	100.00	251	0	76503	76753	1	251	6e-131	464
pl_NZ_CP024516.1	IncFIB(K)_1_Kpn3_JN233704	98.93	560	0	300	859	560	1	0.0	1002
pl_NZ_CP024516.1	IncFII(K)_1__CP000648	95.95	148	0	164605	164752	148	1	3e-63	241
pl_NZ_CP024517.1	IncFIB(Mar)_1_pNDM-Mar_JN420336	95.44	439	0	208	646	439	1	0.0	701
pl_NZ_CP024546.1	IncFII_1_pKP91_CP000966	100.00	230	0	110141	110370	1	230	4e-119	425
pl_NZ_CP024547.1	IncFII(Yp)_1_Yersenia_CP000670	95.48	221	0	71368	71587	1	221	4e-97	351
pl_NZ_CP024557.1	IncA/C2_1__JN157804	100.00	417	0	45	461	1	417	0.0	771
pl_NZ_CP024558.1	IncFIB(K)_1_Kpn3_JN233704	100.00	560	0	300	859	560	1	0.0	1035
pl_NZ_CP024558.1	IncFII(K)_1__CP000648	100.00	148	0	78747	78894	148	1	2e-73	274
pl_NZ_CP024559.1	IncFIA(HI1)_1_HI1_AF250878	98.45	387	0	72765	73151	388	2	0.0	682
pl_NZ_CP024559.1	IncR_1__DQ449578	100.00	251	0	76503	76753	1	251	6e-131	464
pl_NZ_CP018636.1	IncFIB(S)_1__FN432031	98.76	644	1	58491	59134	1	643	0.0	1144
pl_NZ_CP018636.1	IncFII(S)_1__CP000858	100.00	262	0	14238	14499	262	1	3e-137	484
pl_NZ_CP018634.1	IncFIB(S)_1__FN432031	98.91	643	1	45903	46545	1	643	0.0	1149
pl_NZ_CP018634.1	IncFII(S)_1__CP000858	97.71	262	0	60755	61014	262	1	2e-126	449
pl_NZ_CP018646.1	IncN_1__AY046276	100.00	514	1	37760	38273	514	1	0.0	950
pl_NZ_CP018663.1	IncFIB(S)_1__FN432031	98.91	643	1	12183	12825	1	643	0.0	1149
pl_NZ_CP018663.1	IncFII(S)_1__CP000858	100.00	262	0	27301	27562	262	1	3e-137	484
pl_NZ_CP018643.1	IncN_1__AY046276	100.00	514	0	4107	4620	1	514	0.0	950
pl_NZ_CP018643.1	IncFII_1__AY458016	100.00	261	0	19520	19780	1	261	2e-136	483
pl_NZ_CP018656.1	IncFIB(S)_1__FN432031	98.91	643	0	70987	71629	1	643	0.0	1149
pl_NZ_CP018656.1	IncHI1B(R27)_1_R27_AF250878	100.00	540	0	237026	237565	540	1	0.0	998
pl_NZ_CP018656.1	IncHI1A_1__AF250878	99.76	420	0	6432	6851	1	420	0.0	771
pl_NZ_CP018656.1	IncFIA(HI1)_1_HI1_AF250878	100.00	388	0	129971	130358	1	388	0.0	717
pl_NZ_CP018656.1	IncFII(S)_1__CP000858	100.00	262	0	86065	86326	262	1	1e-136	484
pl_NZ_CP018658.1	IncFIB(S)_1__FN432031	100.00	643	1	8906	9548	1	643	0.0	1188
pl_NZ_CP018658.1	IncFII(S)_1__CP000858	100.00	262	0	24633	24894	262	1	5e-137	484
pl_NZ_CP018649.1	IncN_1__AY046276	100.00	514	1	32652	33165	1	514	0.0	950
pl_NZ_CP018650.1	IncFIB(S)_1__FN432031	98.91	643	1	58491	59133	1	643	0.0	1149
pl_NZ_CP018650.1	IncFII(S)_1__CP000858	100.00	262	0	14238	14499	262	1	3e-137	484
pl_NZ_CP018660.1	IncFIB(S)_1__FN432031	98.91	643	1	26287	26929	643	1	0.0	1149
pl_NZ_CP018660.1	IncFII(S)_1__CP000858	100.00	262	0	11549	11810	1	262	3e-137	484
pl_NZ_CP018641.1	IncFIB(S)_1__FN432031	98.91	643	1	16406	17048	643	1	0.0	1149
pl_NZ_CP018641.1	IncFII(S)_1__CP000858	100.00	262	0	1668	1929	1	262	3e-137	484
pl_NZ_CP018638.1	IncI1_1_Alpha_AP005147	97.89	142	0	89167	89308	1	142	3e-65	246
pl_NZ_CP018639.1	IncFIB(S)_1__FN432031	98.91	643	1	53117	53759	1	643	0.0	1149
pl_NZ_CP018639.1	IncFII(S)_1__CP000858	100.00	262	0	8864	9125	262	1	3e-137	484
pl_NZ_CP024459.1	IncFIB(K)_1_Kpn3_JN233704	100.00	560	0	183336	183895	560	1	0.0	1035
pl_NZ_CP024459.1	IncFII(K)_1__CP000648	97.97	148	0	95513	95660	148	1	3e-68	257
pl_NZ_CP024460.1	IncFIB(pKPHS1)_1_pKPHS1_CP003223	97.50	560	0	19180	19739	1	560	0.0	957
pl_NZ_CP024462.1	IncX4_1__CP002895	100.00	374	1	33478	33851	374	1	0.0	691
pl_NZ_CP024463.1	ColRNAI_1__DQ298019	99.23	130	1	9181	9310	1	130	6e-63	235
pl_NZ_CP024721.1	IncFIB(AP001918)_1__AP001918	98.39	682	1	106656	107337	1	682	0.0	1199
pl_NZ_CP024721.1	IncFIA_1__AP001918	99.74	388	0	97502	97889	388	1	0.0	712
pl_NZ_CP024721.1	IncFII_1__AY458016	100.00	261	0	33302	33562	261	1	2e-136	483
pl_NZ_CP024718.1	IncFIB(AP001918)_1__AP001918	98.39	682	1	18062	18743	1	682	0.0	1199
pl_NZ_CP024718.1	IncFIA_1__AP001918	99.74	388	0	8908	9295	388	1	0.0	712
pl_NZ_CP024718.1	IncFII_1__AY458016	100.00	261	0	56484	56744	261	1	2e-136	483
pl_NZ_CP024662.1	IncFIB(AP001918)_1__AP001918	99.41	682	0	83458	84139	682	1	0.0	1238
pl_NZ_CP024662.1	IncFII(29)_1_pUTI89_CP003035	96.91	259	0	58182	58440	259	1	9e-122	435
pl_NZ_CP024662.1	IncFII(pCoo)_1_pCoo_CR942285	95.04	262	0	58182	58440	262	1	5e-114	409
pl_NZ_CP024664.1	IncX1_1__EU370913	98.66	374	1	28192	28565	374	1	0.0	664
pl_NZ_CP024665.1	IncI1_1_Alpha_AP005147	100.00	30	0	16535	16564	11	40	5e-08	56.5
pl_NZ_CP024668.1	IncFII_1__AY458016	95.42	262	0	36825	37084	261	1	1e-115	414
pl_NZ_CP024669.1	IncFII(pCoo)_1_pCoo_CR942285	95.04	262	0	96821	97081	262	1	1e-114	411
pl_NZ_CP024670.1	IncX4_1__CP002895	100.00	374	1	13520	13893	1	374	0.0	691
pl_NZ_CP024671.1	IncX1_1__EU370913	98.66	374	1	15676	16049	374	1	0.0	664
pl_NZ_CP023552.1	IncFIB(AP001918)_1__AP001918	98.53	682	1	24033	24714	682	1	0.0	1205
pl_NZ_CP023552.1	IncFII_1__AY458016	95.04	262	0	16915	17173	261	1	3e-114	409
pl_NZ_CP023488.1	IncFIB(K)_1_Kpn3_JN233704	100.00	560	0	51197	51756	560	1	0.0	1035
pl_NZ_CP023488.1	IncFII(K)_1__CP000648	97.30	148	0	178341	178488	148	1	1e-66	252
pl_NZ_CP023489.1	IncFII(K)_1__CP000648	97.30	148	0	64989	65136	1	148	8e-67	252
pl_NZ_CP022502.1	IncX1_3__CP001123	100.00	373	1	20371	20743	1	373	0.0	689
pl_NZ_CP024839.1	IncFII(pKPX1)_AP012055	100.00	577	0	124252	124828	577	1	0.0	1066
pl_NZ_CP024840.1	IncFII_1__AY458016	100.00	261	0	92890	93150	1	261	2e-136	483
pl_NZ_CP024827.1	IncFIB(AP001918)_1__AP001918	98.39	682	1	14357	15038	1	682	0.0	1199
pl_NZ_CP024827.1	IncFIC(FII)_1__AP001918	95.79	499	0	72771	73267	1	499	0.0	804
pl_NZ_CP024827.1	IncFII(pSE11)_1_pSE11_AP009242	95.83	264	0	72771	73029	1	264	5e-118	422
pl_NZ_CP024827.1	IncFII_1__AY458016	95.40	261	0	72771	73029	1	261	9e-116	414
pl_NZ_CP024828.1	IncX3_1__JN247852	100.00	374	1	42754	43127	374	1	0.0	691
pl_NZ_CP024860.1	IncFIB(AP001918)_1__AP001918	98.39	682	0	108788	109469	682	1	0.0	1199
pl_NZ_CP024860.1	IncFIA_1__AP001918	99.48	388	0	134354	134740	1	388	0.0	704
pl_NZ_CP024860.1	IncFIC(FII)_1__AP001918	95.24	273	0	34273	34545	273	1	3e-121	433
pl_NZ_CP024860.1	IncFII_1__AY458016	95.79	261	0	34285	34545	261	1	8e-118	422
pl_NZ_CP024861.1	IncX4_1__CP002895	100.00	374	1	8639	9012	374	1	0.0	691
pl_NZ_CP024816.1	IncFIB(AP001918)_1__AP001918	97.54	569	0	60117	60685	682	114	0.0	974
pl_NZ_CP024816.1	IncFIA_1__AP001918	99.74	388	0	90802	91189	1	388	0.0	712
pl_NZ_CP024816.1	IncFII_1__AY458016	95.80	262	0	124822	125083	1	261	8e-118	422
pl_NZ_CP024817.1	IncY_1__K02380	99.87	765	1	84018	84782	765	1	0.0	1408
pl_NZ_CP024818.1	IncX3_1__JN247852	100.00	374	1	29596	29969	374	1	0.0	691
pl_NZ_CP024822.1	IncI1_1_Alpha_AP005147	99.30	142	0	94934	95075	1	142	2e-68	257
pl_NZ_CP024823.1	IncFII(pHN7A8)_1_pHN7A8_JN232517	100.00	260	0	14305	14564	260	1	5e-136	481
pl_NZ_CP024823.1	IncFII(pRSB107)_1_pRSB107_AJ851089	95.40	261	0	14305	14564	261	1	5e-116	414
pl_NZ_CP024823.1	IncFII_1_pSFO_AF401292	95.00	260	0	14305	14564	1	258	8e-114	407
pl_NZ_CP024824.1	IncA/C2_1__JN157804	100.00	417	1	8158	8574	417	1	0.0	771
pl_NZ_CP024825.1	IncX3_1__JN247852	100.00	374	1	33143	33516	1	374	0.0	691
pl_NZ_CP024856.1	IncFIB(AP001918)_1__AP001918	98.39	682	0	69002	69683	1	682	0.0	1199
pl_NZ_CP024856.1	IncFIA_1__AP001918	99.48	388	0	43731	44117	388	1	0.0	704
pl_NZ_CP024856.1	IncFIC(FII)_1__AP001918	95.24	273	0	154132	154404	1	273	4e-121	433
pl_NZ_CP024856.1	IncFII_1__AY458016	95.79	261	0	154132	154392	1	261	8e-118	422
pl_NZ_CP024856.1	Col156_1__NC_009781	98.70	154	0	119215	119368	1	154	2e-73	274
pl_NZ_CP024857.1	IncR_1__DQ449578	100.00	251	0	34638	34888	251	1	5e-131	464
pl_NZ_CP024857.1	IncN_1__AY046276	99.26	135	0	42830	42964	380	514	8e-65	244
pl_NZ_CP024858.1	IncI2_1_Delta_AP002527	100.00	316	1	22198	22513	316	1	3e-167	584
pl_NZ_CP024813.1	IncHI2A_1__BX664015	100.00	630	0	21805	22434	1	630	0.0	1164
pl_NZ_CP024813.1	IncHI2_1__BX664015	100.00	327	0	6612	6938	327	1	1e-172	604
pl_NZ_CP024814.1	IncX3_1__JN247852	100.00	374	1	22955	23328	374	1	0.0	691
pl_NZ_CP024852.1	IncFIB(AP001918)_1__AP001918	99.12	682	0	149064	149745	1	682	0.0	1227
pl_NZ_CP024852.1	IncQ1_1__HE654726	100.00	450	0	11238	11687	1	450	0.0	832
pl_NZ_CP024852.1	IncFIC(FII)_1__AP001918	95.24	273	0	44141	44413	1	273	3e-121	433
pl_NZ_CP024852.1	IncFII_1__AY458016	95.79	261	0	44141	44401	1	261	7e-118	422
pl_NZ_CP024854.1	IncI1_1_Alpha_AP005147	100.00	142	0	2486	2627	1	142	3e-70	263
pl_NZ_CP024835.1	IncFII(pKPX1)_AP012055	100.00	577	1	76166	76742	577	1	0.0	1066
pl_NZ_CP024836.1	IncFII_1__AY458016	100.00	261	0	72191	72451	1	261	2e-136	483
pl_NZ_CP024863.1	IncFIB(AP001918)_1__AP001918	98.39	682	0	57429	58110	1	682	0.0	1199
pl_NZ_CP024863.1	IncQ1_1__HE654726	100.00	450	0	104827	105276	1	450	0.0	832
pl_NZ_CP024863.1	IncFIA_1__AP001918	99.74	388	0	34253	34640	388	1	0.0	712
pl_NZ_CP024863.1	IncFII(pRSB107)_1_pRSB107_AJ851089	100.00	238	0	126986	127223	1	238	2e-123	440
pl_NZ_CP024863.1	IncFII_1_pSFO_AF401292	100.00	29	0	129805	129833	29	1	3e-07	54.7
pl_NZ_CP024831.1	IncFIB(AP001918)_1__AP001918	97.54	569	0	27759	28327	114	682	0.0	974
pl_NZ_CP024831.1	IncFIA_1__AP001918	99.74	388	0	173528	173915	388	1	0.0	712
pl_NZ_CP024831.1	IncFII_1__AY458016	95.80	262	0	139634	139895	261	1	9e-118	422
pl_NZ_CP024832.1	IncY_1__K02380	99.87	765	1	55079	55843	765	1	0.0	1408
pl_NZ_CP024833.1	IncX3_1__JN247852	100.00	336	1	43273	43608	39	374	2e-178	621
pl_NZ_CP024820.1	IncX3_1__JN247852	100.00	374	1	8433	8806	374	1	0.0	691
pl_NZ_CP011493.1	IncFIB(AP001918)_1__AP001918	98.39	682	0	46612	47293	1	682	0.0	1199
pl_NZ_CP011493.1	IncFIA_1__AP001918	99.74	388	0	13177	13564	388	1	0.0	712
pl_NZ_CP011493.1	IncFII_1__AY458016	100.00	261	0	93993	94253	1	261	3e-136	483
pl_NZ_CP024888.1	IncFII_1__AY458016	99.24	262	0	32436	32697	261	1	3e-133	472
pl_NZ_CP024887.1	IncFIB(AP001918)_1__AP001918	96.63	682	1	94423	95104	682	1	0.0	1133
pl_NZ_CP024884.1	ColRNAI_1__DQ298019	100.00	130	1	4031	4160	130	1	1e-64	241
pl_NZ_CP024803.1	Col(BS512)_1__NC_010656	100.00	233	11	1027	1259	1	233	2e-122	431
pl_NZ_CP024803.1	Col(BS512)_1__NC_010656	98.96	193	9	1331	1523	193	1	6e-97	346
pl_NZ_CP024805.1	IncFIB(AP001918)_1__AP001918	98.51	603	1	1	603	80	682	0.0	1064
pl_NZ_CP024805.1	IncQ1_1__HE654726	100.00	450	0	43593	44042	1	450	0.0	832
pl_NZ_CP024805.1	IncFIA_1__AP001918	99.74	388	0	88056	88443	388	1	0.0	712
pl_NZ_CP024805.1	IncFII(pRSB107)_1_pRSB107_AJ851089	100.00	238	0	65711	65948	1	238	1e-123	440
pl_NZ_CP024805.1	IncFII_1_pSFO_AF401292	100.00	29	0	68530	68558	29	1	2e-07	54.7
pl_NZ_CP024806.1	IncX3_1__JN247852	100.00	374	1	29113	29486	1	374	0.0	691
pl_NZ_CP024806.1	ColKP3_1__JN205800	100.00	229	0	43339	43567	1	229	6e-119	424
pl_NZ_CP025006.1	IncFIB(K)_1_Kpn3_JN233704	100.00	560	0	350	909	560	1	0.0	1035
pl_NZ_CP025006.1	IncFII(K)_1__CP000648	97.97	148	0	99631	99778	148	1	2e-68	257
pl_NZ_CP025007.1	IncX3_1__JN247852	100.00	283	1	1	283	92	374	6e-149	523
pl_NZ_CP025038.1	IncFIB(K)_1_Kpn3_JN233704	100.00	560	0	153705	154264	1	560	0.0	1035
pl_NZ_CP025038.1	IncFII(K)_1__CP000648	100.00	148	0	25591	25738	1	148	3e-73	274
